index_text,confidence_0,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5
0,0.008457866497337818,0.007817951962351799,0.06016746163368225,0.679172694683075,0.23937352001667023,0.005010480061173439
1,0.0059082992374897,0.0028515274170786142,0.022676419466733932,0.5255123376846313,0.4300793409347534,0.012972122989594936
2,0.016255225986242294,0.0060875751078128815,0.04534878954291344,0.6806113123893738,0.2421252578496933,0.009571867994964123
3,0.008548441343009472,0.004651961848139763,0.046576499938964844,0.5480948686599731,0.38093137741088867,0.011196817271411419
4,0.011326243169605732,0.005243546329438686,0.030923746526241302,0.5988515019416809,0.34009411931037903,0.013560897670686245
5,0.006318242754787207,0.007176179438829422,0.09120018035173416,0.7633647322654724,0.13026580214500427,0.0016748582711443305
6,0.011109446175396442,0.00824894942343235,0.07942214608192444,0.7741149663925171,0.1251319795846939,0.00197250721976161
7,0.02990121580660343,0.0762290433049202,0.3611888587474823,0.47448739409446716,0.05400509014725685,0.004188412334769964
8,0.011831793934106827,0.030186565592885017,0.1689171940088272,0.7275466918945312,0.05932314693927765,0.00219458295032382
9,0.01975790597498417,0.04541116580367088,0.3063693642616272,0.570392906665802,0.05478997156023979,0.003278689458966255
10,0.011646664701402187,0.008037585765123367,0.05364014580845833,0.7893239259719849,0.13470923900604248,0.0026424480602145195
11,0.03087930753827095,0.06244232878088951,0.2923423945903778,0.5424966216087341,0.06664314866065979,0.005196206737309694
12,0.02488805167376995,0.020318103954195976,0.08702509105205536,0.40365996956825256,0.4059559404850006,0.05815275385975838
13,0.011214823462069035,0.004365190397948027,0.03752056136727333,0.5942940711975098,0.3412586450576782,0.01134665496647358
14,0.009751527570188046,0.004029281437397003,0.033001162111759186,0.6472228169441223,0.29704803228378296,0.008947130292654037
15,0.007597304880619049,0.0043453131802380085,0.029609495773911476,0.380382776260376,0.5521388649940491,0.02592625468969345
16,0.00855324137955904,0.005393934901803732,0.047676097601652145,0.5899249911308289,0.33932220935821533,0.009129462763667107
17,0.012364701367914677,0.0061098020523786545,0.03902680054306984,0.5920053720474243,0.3375135660171509,0.012979820370674133
18,0.024998599663376808,0.01705092191696167,0.07583467662334442,0.6795764565467834,0.19341060519218445,0.009128745645284653
19,0.03062724508345127,0.04937680438160896,0.17478901147842407,0.685838520526886,0.05561350658535957,0.0037548819091171026
20,0.017050432041287422,0.007487037219107151,0.06246086210012436,0.7144545912742615,0.19299373030662537,0.005553331226110458
21,0.03995625674724579,0.046547889709472656,0.1992444396018982,0.6225367784500122,0.08609341084957123,0.005621268413960934
22,0.01143280602991581,0.006872052792459726,0.04271348565816879,0.7737473249435425,0.16147005558013916,0.0037642777897417545
23,0.017200928181409836,0.007670005317777395,0.05976207181811333,0.6539596319198608,0.25281575322151184,0.008591650053858757
24,0.012772724963724613,0.005650702398270369,0.0395001545548439,0.7574095129966736,0.17968225479125977,0.004984627943485975
25,0.05314745754003525,0.1592196226119995,0.49211394786834717,0.27019423246383667,0.02054699882864952,0.004777582827955484
26,0.01079684030264616,0.005172741133719683,0.025063462555408478,0.5728346109390259,0.37048155069351196,0.015650838613510132
27,0.012949412688612938,0.008504954166710377,0.06821554154157639,0.7523074746131897,0.15465795993804932,0.003364728996530175
28,0.012340943329036236,0.004844346083700657,0.027845995500683784,0.5538636445999146,0.38167762756347656,0.019427483901381493
29,0.014876089058816433,0.006171597633510828,0.03296579420566559,0.562786877155304,0.36408165097236633,0.01911802403628826
30,0.007524068467319012,0.0033335655461996794,0.017564425244927406,0.6586730480194092,0.3021871745586395,0.010717758908867836
31,0.00977427139878273,0.011056562885642052,0.05998765304684639,0.8302139639854431,0.08686783909797668,0.0020997561514377594
32,0.06090710684657097,0.14327363669872284,0.47126761078834534,0.28411492705345154,0.033556967973709106,0.006879769265651703
33,0.009738943539559841,0.003994697704911232,0.0280319731682539,0.5901962518692017,0.3556132912635803,0.01242490578442812
34,0.017436595633625984,0.006955047138035297,0.04883808270096779,0.6472185850143433,0.2707524001598358,0.008799347095191479
35,0.01099866721779108,0.010703502222895622,0.08080082386732101,0.8147211670875549,0.08107471466064453,0.0017010837327688932
36,0.01099866721779108,0.010703502222895622,0.08080082386732101,0.8147211670875549,0.08107471466064453,0.0017010837327688932
37,0.012960380874574184,0.004505319986492395,0.03405561298131943,0.6944685578346252,0.247002974152565,0.007007074076682329
38,0.014466576278209686,0.010268953628838062,0.09410851448774338,0.7496870160102844,0.1281922310590744,0.0032766549848020077
39,0.009698353707790375,0.004320309963077307,0.03610828518867493,0.7565821409225464,0.18911781907081604,0.004173118155449629
40,0.01181245781481266,0.005804342683404684,0.07948421686887741,0.712039053440094,0.18789741396903992,0.0029624919407069683
41,0.02971569634974003,0.053771406412124634,0.2636798620223999,0.6209238767623901,0.029416857287287712,0.0024923142045736313
42,0.013649755157530308,0.009696779772639275,0.058571409434080124,0.7057875394821167,0.2059018313884735,0.006392686162143946
43,0.012572568841278553,0.004995387978851795,0.03345546871423721,0.45735034346580505,0.4641045331954956,0.027521688491106033
44,0.025462094694375992,0.020990628749132156,0.14612819254398346,0.7068677544593811,0.09730546176433563,0.0032459355425089598
45,0.0152497673407197,0.0062109665013849735,0.030818520113825798,0.5331798791885376,0.39065346121788025,0.02388733997941017
46,0.008973500691354275,0.006116531323641539,0.04384562373161316,0.78697669506073,0.15139441192150116,0.002693209797143936
47,0.01634841598570347,0.016752714291214943,0.14355488121509552,0.7123997807502747,0.10827439278364182,0.002669740468263626
