index_text,grade_BERT
0,3.0455284118652344
1,2.425686836242676
2,3.4729130268096924
3,3.1605238914489746
4,2.1241257190704346
5,3.373819351196289
6,2.952840566635132
7,3.337378978729248
8,2.4079651832580566
9,3.25529146194458
10,2.890902519226074
11,2.993957281112671
12,3.1624062061309814
13,3.334831476211548
14,3.1348800659179688
15,3.278672933578491
16,1.5722001791000366
17,1.759089708328247
18,2.1516294479370117
19,3.6297781467437744
20,3.0978312492370605
21,2.962087631225586
22,3.18292236328125
23,2.819077968597412
24,2.569201707839966
25,3.1662404537200928
26,3.2533724308013916
27,2.9962124824523926
28,3.7514195442199707
29,3.5969760417938232
30,2.1736621856689453
31,2.769845724105835
32,2.0935592651367188
33,3.13388991355896
34,2.624534845352173
35,2.839550018310547
36,3.3226211071014404
37,3.4550869464874268
38,3.487797737121582
39,2.1986751556396484
40,3.185523509979248
41,2.7471888065338135
42,2.6529109477996826
43,3.803391456604004
44,3.376617431640625
45,2.7627718448638916
46,2.4391117095947266
47,2.3189480304718018
48,2.6345882415771484
49,3.1679563522338867
50,3.45683217048645
51,3.2073616981506348
52,3.397069215774536
53,2.599480152130127
54,3.0808660984039307
55,3.3435299396514893
56,2.94807505607605
57,3.2927188873291016
58,2.7488908767700195
59,3.097351312637329
60,3.5956504344940186
61,2.8063342571258545
62,3.520331382751465
63,3.4616708755493164
64,3.2719595432281494
65,3.427401304244995
66,2.9601125717163086
67,3.2652170658111572
68,1.8970497846603394
69,3.8225386142730713
70,2.097817897796631
71,3.3598427772521973
72,2.3236083984375
73,3.5813562870025635
74,3.276456356048584
75,3.23519229888916
76,2.805119037628174
77,3.2700257301330566
78,2.8752048015594482
79,3.536672592163086
80,3.6000616550445557
81,3.030032157897949
82,2.3422152996063232
83,3.1207144260406494
84,2.9633753299713135
85,1.6911544799804688
86,3.1814024448394775
87,3.1687355041503906
88,3.113356590270996
89,3.4754507541656494
90,3.3819496631622314
91,3.7622392177581787
92,0.9452550411224365
93,3.281986713409424
94,2.9429280757904053
95,2.6619248390197754
96,3.104290246963501
97,2.9957435131073
98,3.194916009902954
99,3.169269323348999
100,2.995434522628784
101,3.0590426921844482
102,3.1349306106567383
103,3.4744012355804443
104,3.0503110885620117
105,3.103771209716797
106,3.002566337585449
107,2.834338903427124
108,3.017866611480713
109,3.2125473022460938
110,3.608130693435669
111,2.795790910720825
112,3.499042272567749
113,2.7572343349456787
114,3.188145875930786
115,2.1844847202301025
116,3.7296648025512695
117,3.178931474685669
118,3.1544153690338135
119,3.1315994262695312
120,2.691833257675171
121,3.4544124603271484
122,2.5410070419311523
123,2.5966289043426514
124,2.7538795471191406
125,1.2479009628295898
126,3.3653314113616943
127,3.3507750034332275
128,3.4712159633636475
129,3.500300645828247
130,3.4185543060302734
131,1.9786638021469116
132,3.184375286102295
133,3.2195117473602295
134,3.1733994483947754
135,2.874650716781616
136,3.114792585372925
137,3.164858102798462
138,3.124495029449463
139,3.8394064903259277
140,2.6585447788238525
141,3.636761426925659
142,4.236702919006348
143,3.603503942489624
144,2.977158546447754
145,2.8386905193328857
146,3.6289737224578857
147,3.2351317405700684
148,2.747612237930298
149,3.4655301570892334
150,1.7064814567565918
151,3.085944414138794
152,2.9984889030456543
153,3.087581157684326
154,3.3655505180358887
155,3.131932020187378
156,2.4192023277282715
157,2.275420665740967
158,2.3440723419189453
159,2.6114985942840576
160,3.7052764892578125
161,2.8201301097869873
162,2.565519332885742
163,3.4521427154541016
164,3.58784818649292
165,2.984225273132324
166,2.945960521697998
