index_text,grade_BERT
0,3.346295118331909
1,3.8412442207336426
2,3.243665933609009
3,3.1418347358703613
4,3.187817096710205
5,3.185136079788208
6,2.9257700443267822
7,2.1473121643066406
8,2.6567978858947754
9,2.5403473377227783
10,3.0936877727508545
11,2.329143524169922
12,2.6591286659240723
13,3.491765260696411
14,3.4736576080322266
15,3.569159984588623
16,3.568253993988037
17,3.5955841541290283
18,2.5866329669952393
19,1.9944484233856201
20,3.2872114181518555
21,1.6856199502944946
22,3.280524730682373
23,3.3157997131347656
24,2.701549530029297
25,1.9540833234786987
26,3.8674418926239014
27,2.862544298171997
28,3.64609694480896
29,3.344102621078491
30,3.615856647491455
31,2.5587000846862793
32,1.236096978187561
33,3.504833936691284
34,3.3329946994781494
35,3.132063627243042
36,3.132063627243042
37,3.324018716812134
38,2.6916604042053223
39,3.3595902919769287
40,3.0005321502685547
41,2.816671371459961
42,3.0459539890289307
43,3.589489459991455
44,2.145249843597412
45,3.4359207153320312
46,3.158768892288208
47,3.065873146057129
48,2.7520406246185303
49,2.0499038696289062
50,2.902805805206299
51,2.1678574085235596
52,3.1472837924957275
53,2.3884503841400146
54,3.313987970352173
55,2.832977771759033
56,2.7829010486602783
57,2.9702916145324707
58,3.5183424949645996
59,3.2971134185791016
60,3.3195106983184814
61,2.8524274826049805
62,3.2797186374664307
63,2.839387893676758
64,2.7185604572296143
65,3.010579824447632
66,3.191007375717163
67,3.1631276607513428
68,2.953716516494751
69,3.1925957202911377
70,3.0651309490203857
71,3.402344226837158
72,3.216919183731079
73,2.8613266944885254
74,2.186068296432495
75,3.332385540008545
76,1.8309959173202515
77,2.2370266914367676
78,3.2591757774353027
79,3.212108612060547
80,3.4381611347198486
81,2.2160823345184326
82,2.8115103244781494
83,2.7750051021575928
84,2.6578266620635986
85,2.5648646354675293
86,2.1433284282684326
87,2.911686658859253
88,2.987926721572876
89,3.252237319946289
90,3.2631001472473145
91,2.7487800121307373
92,3.255718469619751
93,3.1548142433166504
94,3.460839033126831
95,3.5468571186065674
96,3.521411180496216
97,3.20198392868042
98,3.52771258354187
99,3.0792291164398193
100,2.9636855125427246
101,3.075979709625244
102,3.403225898742676
103,2.702643632888794
104,3.4093985557556152
105,4.287885665893555
106,3.3367438316345215
107,3.5638904571533203
108,1.5920519828796387
109,3.2184247970581055
110,2.9813811779022217
111,2.349952459335327
112,2.6108431816101074
113,3.3716464042663574
114,3.7363436222076416
115,3.009141206741333
116,3.057201862335205
117,3.1030266284942627
118,3.2104787826538086
119,3.3717541694641113
120,2.6596567630767822
121,2.99678373336792
122,3.145876169204712
123,2.4698593616485596
124,3.776207685470581
125,3.5255346298217773
126,3.9076123237609863
127,3.486865282058716
128,2.3897130489349365
129,2.857039451599121
130,2.701362371444702
131,3.0714774131774902
132,3.4919042587280273
133,3.0239288806915283
134,3.1586291790008545
135,3.3280575275421143
136,2.661853551864624
137,2.863809823989868
138,3.502338409423828
139,3.407989501953125
140,3.594273090362549
141,2.064406633377075
142,3.478367567062378
143,3.425548791885376
144,1.198819875717163
145,2.9347333908081055
146,3.7841923236846924
147,3.1120963096618652
148,1.3430016040802002
149,1.9179861545562744
150,2.936239004135132
151,2.8382630348205566
152,3.3566391468048096
153,3.244467258453369
154,3.484003782272339
155,3.657254457473755
156,2.804867744445801
157,3.5974011421203613
158,1.3339362144470215
159,3.1438791751861572
160,3.442538022994995
161,2.8074538707733154
162,2.2742326259613037
163,3.6920220851898193
164,3.1292593479156494
165,3.704819440841675
166,3.307077407836914
167,1.730249285697937
168,2.6546225547790527
169,2.021162271499634
170,2.9186437129974365
