index_text,confidence_0,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5
0,0.0022200951352715492,0.005961147136986256,0.08538521826267242,0.6033831834793091,0.28368663787841797,0.01936369016766548
1,0.0011813234305009246,8.113957301247865e-05,0.0010560848750174046,0.270616352558136,0.6832143068313599,0.04385070130228996
2,0.0009943332988768816,0.0001860844495240599,0.0037768108304589987,0.8846471309661865,0.10568195581436157,0.004713611211627722
3,0.0010240470292046666,0.0002377197379246354,0.004894742742180824,0.4098847508430481,0.5618959665298462,0.02206278219819069
4,0.0020028988365083933,0.00016598431102465838,0.0013873886782675982,0.36527031660079956,0.583037257194519,0.04813607037067413
5,0.0005099583650007844,0.0007882368518039584,0.0312965102493763,0.9022760987281799,0.06399989873170853,0.0011292565613985062
6,0.0007146690622903407,0.0011395665351301432,0.03075174242258072,0.9352648258209229,0.03167106583714485,0.00045809097355231643
7,0.00246203294955194,0.15962348878383636,0.8077986240386963,0.027765005826950073,0.0018490622751414776,0.0005017878720536828
8,0.0004966062842868268,0.0009549783426336944,0.017129406332969666,0.9512898325920105,0.02909722551703453,0.0010319334687665105
9,0.001638847403228283,0.009287199936807156,0.22394146025180817,0.737964391708374,0.025250567123293877,0.001917559653520584
10,0.001673741964623332,0.0004826282965950668,0.00536108436062932,0.9147315621376038,0.07552925497293472,0.002221795031800866
11,0.01087798923254013,0.14714619517326355,0.4750252664089203,0.34595343470573425,0.017469653859734535,0.003527459455654025
12,0.00765697006136179,0.0008658480946905911,0.0031910950783640146,0.2282295525074005,0.6032129526138306,0.1568436175584793
13,0.0018906695768237114,0.00013198591477703303,0.002097385935485363,0.4416225552558899,0.5241017937660217,0.030155537649989128
14,0.0015179298352450132,0.0001119090520660393,0.0015644376398995519,0.47345587611198425,0.4928756058216095,0.030474206432700157
15,0.0013458351604640484,0.0008522215648554265,0.011052283458411694,0.21757785975933075,0.68531733751297,0.08385443687438965
16,0.0009578710305504501,0.00045512215001508594,0.00713611813262105,0.43182098865509033,0.5409126281738281,0.018717356026172638
17,0.0008953308570198715,0.00012476822303142399,0.002226758748292923,0.5719796419143677,0.41178056597709656,0.012992892414331436
18,0.0009346924489364028,0.0011588184861466289,0.02324911206960678,0.9469246864318848,0.02652241289615631,0.0012101646279916167
19,0.005565017927438021,0.3219332993030548,0.6300386786460876,0.041343897581100464,0.0006646310794167221,0.0004544563707895577
20,0.0020741079933941364,0.00033552967943251133,0.0035828284453600645,0.8499870300292969,0.1359761655330658,0.008044368587434292
21,0.00895945355296135,0.256273478269577,0.6902183890342712,0.04283853992819786,0.0010018936591222882,0.0007082264055497944
22,0.0015073695685714483,0.0002613460528664291,0.003972548991441727,0.769994854927063,0.21664653718471527,0.007617414928972721
23,0.0018084124894812703,0.00025571879814378917,0.004395442083477974,0.6450544595718384,0.33135494589805603,0.017131075263023376
24,0.0013198609231039882,0.00017696819850243628,0.0027107952628284693,0.8499615788459778,0.13821958005428314,0.007611158769577742
25,0.005659162532538176,0.3644554018974304,0.617958128452301,0.01120196282863617,0.00037253249320201576,0.00035284223849885166
26,0.001345783588476479,0.00010947003465844318,0.0008367879199795425,0.4339597821235657,0.5153546333312988,0.04839349165558815
