index_text,grade_BERT
0,3.6605446338653564
1,3.7064175605773926
2,4.5664801597595215
3,4.387710094451904
4,3.703930377960205
5,4.34181547164917
6,3.974565029144287
7,4.326529502868652
8,3.4955601692199707
9,4.1212477684021
10,3.9576003551483154
11,4.267354488372803
12,4.35381555557251
13,4.308753490447998
14,4.313857078552246
15,4.17845344543457
16,3.249677896499634
17,3.1719579696655273
18,3.306169271469116
19,4.396344184875488
20,4.256418228149414
21,4.091919898986816
22,4.37661600112915
23,3.4722611904144287
24,3.973611354827881
25,4.150871276855469
26,4.319492816925049
27,4.144298553466797
28,4.4072265625
29,4.572214126586914
30,3.798872709274292
31,3.8541176319122314
32,3.609130620956421
33,4.259787559509277
34,3.7592811584472656
35,3.4712891578674316
36,4.232994556427002
37,4.467772960662842
38,4.582560062408447
39,3.3232250213623047
40,4.268266201019287
41,4.046845436096191
42,3.958483934402466
43,4.640876770019531
44,4.506507873535156
45,4.071922779083252
46,3.9682836532592773
47,3.7255947589874268
48,3.5370211601257324
49,3.9136688709259033
50,4.56972074508667
51,4.171008586883545
52,4.460914611816406
53,3.605968475341797
54,4.4028730392456055
55,4.552055835723877
56,4.1414103507995605
57,4.392609596252441
58,3.7618579864501953
59,4.21081018447876
60,4.48366641998291
61,3.7074031829833984
62,4.54870080947876
63,4.5401411056518555
64,4.397538661956787
65,4.412107467651367
66,3.797597885131836
67,4.319032192230225
68,3.0428664684295654
69,4.462482929229736
70,2.913780450820923
71,4.238662242889404
72,3.4067816734313965
73,4.560743808746338
74,4.4179301261901855
75,4.226566314697266
76,3.459606647491455
77,4.4822821617126465
78,4.0330657958984375
79,4.3870463371276855
80,4.621862411499023
81,4.000907897949219
82,3.5099315643310547
83,4.211132049560547
84,4.069009780883789
85,2.765648126602173
86,4.385958194732666
87,4.035127639770508
88,4.17431640625
89,4.295567512512207
90,3.909154176712036
91,4.454303741455078
92,2.0520975589752197
93,4.440458297729492
94,4.051968097686768
95,3.838825225830078
96,4.25275993347168
97,4.177889347076416
98,4.363995552062988
99,4.121887683868408
100,3.965447425842285
101,4.115024089813232
102,4.265743732452393
103,4.500335693359375
104,4.278350830078125
105,4.102660655975342
106,4.06012487411499
107,3.9967219829559326
108,4.196708679199219
109,4.326699733734131
110,4.160610198974609
111,3.9665749073028564
112,4.537476062774658
113,3.7862024307250977
114,4.171786785125732
115,3.2428648471832275
116,4.398866176605225
117,4.2419209480285645
118,4.405701637268066
119,4.137301921844482
120,4.055420398712158
121,4.523577690124512
122,3.6624135971069336
123,3.4863996505737305
124,4.271344184875488
125,2.348569631576538
126,4.491831302642822
127,4.015599727630615
128,4.569948196411133
129,4.506547451019287
130,4.455665111541748
131,3.0458784103393555
132,4.3050217628479
133,4.511152267456055
134,4.237358570098877
135,4.118757724761963
136,3.785585403442383
137,4.2632365226745605
138,4.26772928237915
139,4.658121109008789
140,3.2833783626556396
141,4.477447509765625
142,4.1868510246276855
143,4.55349063873291
144,4.169732093811035
145,4.200485706329346
146,4.6056318283081055
147,4.252119064331055
148,3.7751898765563965
149,4.285984039306641
150,2.8545103073120117
151,4.005373954772949
152,3.777681827545166
153,4.397312164306641
154,4.560054779052734
155,4.33808708190918
156,3.876464605331421
157,3.471079111099243
158,3.7414214611053467
159,3.165743589401245
160,4.578690052032471
161,3.463287115097046
162,4.049988746643066
163,4.548639297485352
164,4.45287561416626
165,3.1481802463531494
166,4.280503749847412
167,4.440717697143555
168,3.9149224758148193
169,4.651065826416016
170,3.717681407928467
171,4.050950050354004
172,3.9798166751861572
173,3.157588481903076
174,4.598771095275879
175,4.146571159362793
176,3.448615550994873
177,4.433220386505127
178,4.360863208770752
179,4.334447860717773
180,4.2570648193359375
181,4.200672626495361
182,4.444982051849365
183,4.507278919219971
184,4.037436008453369
185,3.855579376220703
186,4.427467346191406
187,3.1924538612365723
188,3.5381407737731934
189,4.23134708404541
190,2.761611223220825
191,4.145242214202881
192,4.485187530517578
193,4.445143699645996
194,4.56461238861084
195,4.679516792297363
196,4.147549152374268
197,4.093575954437256
198,4.1845808029174805
199,4.198505401611328
200,4.047009468078613
201,4.362630844116211
202,4.479722023010254
203,4.592823505401611
204,3.6229796409606934
205,4.364169120788574
206,4.505194187164307
207,4.353714466094971
208,3.184224843978882
209,4.1512227058410645
210,4.164609909057617
211,4.222239017486572
212,4.2225799560546875
213,3.5019876956939697
214,4.219703674316406
215,4.5670084953308105
216,4.485480308532715
217,4.434112548828125
218,4.295792102813721
219,4.386101245880127
220,4.439613342285156
221,2.7125375270843506
222,4.426331520080566
223,4.446331024169922
224,3.859163522720337
225,4.491342067718506
226,4.563987731933594
227,4.179933547973633
228,4.574449062347412
229,4.035175800323486
230,4.562126636505127
231,4.427878379821777
232,4.064836502075195
233,4.6541829109191895
234,3.6755290031433105
235,4.301095485687256
236,4.557374477386475
237,4.454877853393555
238,4.140758991241455
239,3.4626572132110596
240,3.361135959625244
241,3.7675576210021973
242,3.7755463123321533
243,3.9296600818634033
244,3.243713855743408
245,4.181938171386719
246,3.7747950553894043
247,4.046974182128906
248,3.5528218746185303
249,3.8622498512268066
250,4.4557905197143555
251,4.43931770324707
252,2.3360486030578613
253,4.345595836639404
254,4.576275825500488
255,4.1241888999938965
256,3.9980175495147705
257,4.386030673980713
258,3.523416042327881
259,3.7418577671051025
260,4.392043113708496
261,2.986286163330078
262,4.165431499481201
263,4.52188777923584
264,3.681044340133667
265,4.5000786781311035
266,4.062082290649414
267,4.370436191558838
268,3.7067153453826904
269,4.52488899230957
270,3.739990711212158
271,4.006509304046631
272,3.619107723236084
273,2.9460699558258057
274,3.679672956466675
275,4.4500017166137695
276,4.2376389503479
277,3.756998062133789
278,4.298506736755371
279,4.414339542388916
280,4.478119373321533
281,3.393813371658325
282,4.35152530670166
283,4.562986373901367
284,4.516232967376709
285,4.303304195404053
286,4.534968376159668
287,4.2497663497924805
288,4.502448081970215
289,3.2852823734283447
290,3.9803102016448975
291,4.530694007873535
292,3.5603835582733154
293,4.199148178100586
294,4.257959365844727
295,4.508233070373535
296,4.1395063400268555
297,4.1215009689331055
298,4.431227207183838
299,4.28916072845459
300,4.469236850738525
301,2.2446537017822266
302,4.227842807769775
303,4.154654026031494
304,4.364880561828613
305,4.095418930053711
306,4.326509952545166
307,4.497597694396973
308,4.246926307678223
309,4.434755802154541
310,3.9328644275665283
311,4.278764247894287
312,4.457650184631348
313,4.013519763946533
314,4.218093395233154
315,3.8355515003204346
316,4.286900043487549
317,3.9955039024353027
318,4.435911655426025
319,4.6004838943481445
320,4.444475173950195
321,4.016079902648926
322,3.8151934146881104
323,4.489255428314209
324,4.370781898498535
325,4.072907447814941
326,4.464228630065918
327,4.323927402496338
328,4.0327653884887695
329,4.3785786628723145
330,4.168887615203857
331,4.192533493041992
332,3.2954397201538086
333,4.493166446685791
334,3.9447169303894043
335,4.401145935058594
336,4.015411376953125
337,4.424490928649902
338,4.471167087554932
339,4.56002140045166
340,4.0685811042785645
341,4.123995304107666
342,2.907119035720825
343,4.499322891235352
344,3.92785382270813
345,3.8401498794555664
346,3.9858782291412354
347,3.444924831390381
348,4.321439743041992
349,3.960803985595703
350,3.7991957664489746
351,3.840688705444336
352,4.353341579437256
353,4.313351631164551
354,4.316836833953857
355,4.373797416687012
356,4.128472805023193
357,4.519691467285156
358,4.390570640563965
359,4.404702186584473
360,4.061465740203857
361,3.894490957260132
362,4.083028793334961
363,4.2631001472473145
364,4.49777889251709
365,2.6920418739318848
366,3.5643310546875
367,3.8066678047180176
368,4.260334491729736
