index_text,grade_BERT
0,3.037858486175537
1,3.8027007579803467
2,3.0321297645568848
3,3.2047786712646484
4,3.065809965133667
5,3.2391140460968018
6,2.7951931953430176
7,2.086571455001831
8,2.3461995124816895
9,2.505984306335449
10,2.882266044616699
11,2.335073947906494
12,1.9503347873687744
13,3.319963216781616
14,3.40624737739563
15,3.3597798347473145
16,3.4442408084869385
17,3.2886650562286377
18,2.4051382541656494
19,2.1451494693756104
20,3.151870012283325
21,1.9674031734466553
22,3.1484482288360596
23,3.1033475399017334
24,2.8883376121520996
25,2.0728249549865723
26,3.51772141456604
27,2.7637593746185303
28,3.593506097793579
29,3.1771445274353027
30,3.641855001449585
31,2.3866970539093018
32,1.2405991554260254
33,3.5443243980407715
34,3.1612112522125244
35,3.099320411682129
36,3.099320411682129
37,3.0313262939453125
38,2.490694284439087
39,3.255662202835083
40,2.8299574851989746
41,2.6944549083709717
42,2.744429111480713
43,3.4416563510894775
44,2.0040440559387207
45,3.1917061805725098
46,2.9940786361694336
47,3.072978973388672
48,2.6370444297790527
49,2.0170609951019287
50,2.703139066696167
51,2.2468321323394775
52,2.9821054935455322
53,2.5064377784729004
54,3.173442840576172
55,2.7407948970794678
56,2.6941487789154053
57,2.855630397796631
58,3.3455066680908203
59,3.0883355140686035
60,3.088487386703491
61,2.7133703231811523
62,3.0609893798828125
63,2.426102876663208
64,2.404209613800049
65,2.9281656742095947
66,3.2114851474761963
67,2.9401590824127197
68,2.8767361640930176
69,3.029078960418701
70,2.987405300140381
71,3.363783597946167
72,3.0792553424835205
73,2.9118099212646484
74,1.9757453203201294
75,3.2013728618621826
76,1.8440907001495361
77,2.1180307865142822
78,3.0075669288635254
79,3.146174192428589
80,3.3176310062408447
81,2.2562451362609863
82,2.835986375808716
83,2.8132596015930176
84,2.645503044128418
85,2.56770920753479
86,2.1825804710388184
87,2.774757146835327
88,2.909472703933716
89,3.137058734893799
90,3.161207914352417
91,2.4257030487060547
92,3.0950300693511963
93,2.829014778137207
94,3.268592119216919
95,3.151329755783081
96,3.1261861324310303
97,3.011786699295044
98,3.2499356269836426
99,2.9052491188049316
100,2.533271074295044
101,2.877868890762329
102,3.2835566997528076
103,2.494828701019287
104,3.004155397415161
105,3.8649187088012695
106,3.2587099075317383
107,3.2352211475372314
108,1.9324871301651
109,3.1162772178649902
110,2.7732040882110596
111,2.457584857940674
112,2.5521974563598633
113,3.319809913635254
114,3.410712242126465
115,2.948578119277954
116,2.8661603927612305
117,3.114197015762329
118,3.0263023376464844
119,3.293121814727783
120,2.6139848232269287
121,2.7870965003967285
122,2.9001355171203613
123,2.411565065383911
124,3.57954740524292
125,3.4014854431152344
126,3.6026968955993652
127,3.342318296432495
128,2.3104612827301025
129,2.8356893062591553
130,2.455239772796631
131,2.9854838848114014
132,3.3552770614624023
133,2.962008237838745
134,3.1264820098876953
135,3.1780521869659424
136,2.4538016319274902
137,2.8116061687469482
138,3.3487136363983154
139,3.3161208629608154
140,3.4495835304260254
141,1.9150131940841675
142,3.4092466831207275
143,3.384472370147705
144,1.410568118095398
145,2.850670576095581
146,3.531346559524536
147,2.909681797027588
148,1.4285355806350708
149,1.9866435527801514
150,2.6714465618133545
151,2.6451926231384277
152,3.024327039718628
153,3.057450771331787
154,3.3137543201446533
155,3.5854623317718506
156,2.7519874572753906
157,3.4719040393829346
158,1.254117727279663
159,2.9655556678771973
160,3.287447214126587
161,2.634190559387207
162,2.2956461906433105
163,3.5083513259887695
164,2.877775192260742
165,3.516162872314453
166,3.1390209197998047
167,2.005059003829956
168,2.5565924644470215
169,2.2258102893829346
170,2.5774030685424805
171,2.4733307361602783
172,3.3126800060272217
173,3.3888931274414062
174,3.2711727619171143
175,2.982823371887207
176,2.9784605503082275
177,2.9554879665374756
178,2.921806812286377
179,3.2015140056610107
180,3.182631731033325
181,3.148958206176758
182,2.945098638534546
183,2.8946855068206787
184,2.912930727005005
185,3.125938892364502
186,2.723446846008301
187,3.1987624168395996
188,2.584092617034912
189,1.9601881504058838
190,3.2738311290740967
191,3.0369937419891357
192,2.7154147624969482
193,3.324721097946167
194,3.0310163497924805
195,3.684863805770874
196,3.2328860759735107
197,3.1820363998413086
198,2.9790568351745605
199,3.346573829650879
200,3.27893328666687
201,3.2897603511810303
202,3.2083311080932617
203,3.1711227893829346
204,2.77764630317688
205,3.203799247741699
206,3.0367465019226074
207,2.9478957653045654
208,2.8524885177612305
209,2.9155378341674805
210,2.542647361755371
211,3.0911765098571777
212,2.6291377544403076
213,3.167097330093384
214,3.4922895431518555
215,3.033144950866699
216,3.34587025642395
217,2.739596128463745
218,3.227332830429077
219,3.284670114517212
220,3.6654651165008545
221,3.4535303115844727
222,2.8689329624176025
223,3.4300448894500732
224,3.505725145339966
225,3.164238214492798
226,2.6730153560638428
227,3.4779534339904785
228,3.4543638229370117
229,2.931492805480957
230,3.380072593688965
231,2.133575677871704
232,2.939892292022705
233,3.6661109924316406
234,2.9963159561157227
235,2.807257890701294
236,3.438857316970825
237,3.462939500808716
238,2.6973042488098145
239,2.276733160018921
240,1.957292914390564
241,3.0406627655029297
242,2.700005531311035
243,3.181919813156128
244,3.2219016551971436
245,3.2679474353790283
246,3.011413097381592
247,2.5517544746398926
248,3.3307998180389404
249,3.3697149753570557
250,2.7944109439849854
251,2.6635165214538574
252,2.734099864959717
253,3.0649094581604004
254,2.8779165744781494
255,2.914468288421631
256,2.5481433868408203
257,2.4473884105682373
258,2.501211166381836
259,2.0509660243988037
260,2.681415557861328
261,1.802747368812561
262,1.9183599948883057
263,2.50542950630188
264,2.4967527389526367
265,2.261282205581665
266,3.605132579803467
267,2.311976671218872
268,2.414566993713379
269,2.6421165466308594
270,3.1430139541625977
271,2.3524281978607178
272,2.284365177154541
273,2.3180782794952393
274,2.1168291568756104
275,2.8386754989624023
276,2.2185349464416504
277,2.656141757965088
278,2.989926338195801
279,2.926452398300171
280,2.345595598220825
281,3.062077760696411
282,2.507906436920166
283,2.961686849594116
284,1.5340044498443604
285,1.8863229751586914
286,1.9112827777862549
287,2.2632179260253906
288,2.532843828201294
289,2.986274480819702
290,3.104464292526245
291,3.1907248497009277
292,1.8566114902496338
293,2.4555115699768066
294,3.210104465484619
295,2.3357062339782715
296,3.271075963973999
297,2.7951395511627197
298,3.1278328895568848
299,2.5422990322113037
300,3.060649871826172
301,2.703002691268921
302,3.190805673599243
303,2.7420578002929688
304,2.7132160663604736
305,2.847651243209839
306,3.1503963470458984
307,3.572681427001953
308,2.8729898929595947
309,2.7654285430908203
310,3.227459192276001
311,3.5008153915405273
312,3.4774749279022217
313,3.1643872261047363
314,3.071052074432373
315,1.3926054239273071
316,3.284555435180664
317,3.226735830307007
318,3.1396381855010986
319,2.9670255184173584
320,3.091764211654663
321,1.5207583904266357
322,3.0510663986206055
323,3.122610330581665
324,2.8096768856048584
325,3.406764268875122
326,2.889286994934082
327,2.995429039001465
328,3.4285149574279785
329,2.844625949859619
330,3.049708604812622
331,3.165459632873535
332,2.8872692584991455
333,3.7611658573150635
334,3.1215481758117676
335,3.0933187007904053
336,3.0829601287841797
337,2.9571995735168457
338,3.791104793548584
339,2.992701530456543
340,3.1889376640319824
341,3.0857205390930176
342,2.4869954586029053
343,2.370060920715332
344,2.90321683883667
345,2.747002363204956
346,3.029132843017578
347,2.8821990489959717
348,2.768850803375244
349,2.7429230213165283
350,3.0585179328918457
351,2.0692992210388184
352,1.8394461870193481
353,3.345121145248413
354,2.444673538208008
355,2.5430707931518555
356,2.9317455291748047
357,3.1153056621551514
358,1.9016461372375488
359,2.6616337299346924
360,3.187796115875244
361,2.7099432945251465
362,2.1812005043029785
363,3.0471487045288086
364,2.553133249282837
365,1.873407006263733
366,2.3875956535339355
367,2.2343571186065674
368,1.8375588655471802
369,2.369321823120117
