index_text,max_score,confidence_0,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5
0,3,0.003403413575142622,0.005703086499124765,0.07386486232280731,0.6864196062088013,0.21150292456150055,0.019106050953269005
1,2,0.012292582541704178,0.08726803213357925,0.5061041712760925,0.3693133294582367,0.022362057119607925,0.002659880556166172
2,3,0.0031908017117530107,0.0006763578276149929,0.006322238594293594,0.49114447832107544,0.4504064619541168,0.04825965315103531
3,3,0.002988422056660056,0.0017845603870227933,0.02720964141190052,0.8017104268074036,0.16034263372421265,0.005964349023997784
4,2,0.010743672959506512,0.1581304967403412,0.6913350820541382,0.1314859241247177,0.007185066118836403,0.0011198404245078564
5,3,0.006967755500227213,0.001940166112035513,0.014673396944999695,0.6706662774085999,0.27794766426086426,0.027804726734757423
6,3,0.0016230453038588166,0.005113352555781603,0.1090678870677948,0.8383222818374634,0.04478829354047775,0.0010850976686924696
7,3,0.0025516387540847063,0.001224575680680573,0.0163107942789793,0.8041805028915405,0.16899077594280243,0.006741657387465239
8,2,0.011555880308151245,0.11437422782182693,0.5105595588684082,0.35224148631095886,0.01022523082792759,0.0010436736047267914
9,3,0.0031263106502592564,0.0023004510439932346,0.04302563890814781,0.7417687773704529,0.20087502896785736,0.008903754875063896
10,3,0.002840584609657526,0.004184952937066555,0.0924820825457573,0.8116410970687866,0.0864262506365776,0.00242500938475132
11,3,0.004331464413553476,0.004611248150467873,0.0505678728222847,0.7852141261100769,0.1473662108182907,0.007909119129180908
12,3,0.0029223908204585314,0.001527337939478457,0.024447578936815262,0.7520732879638672,0.2103910893201828,0.008638394065201283
13,3,0.0032320297323167324,0.0007967468118295074,0.00737345265224576,0.5146881341934204,0.4362075626850128,0.037702128291130066
14,3,0.002400678349658847,0.0009537806618027389,0.016062382608652115,0.7647103071212769,0.207410991191864,0.008461866527795792
15,3,0.002980477875098586,0.001033016131259501,0.010575291700661182,0.6880030035972595,0.2834374010562897,0.013970738276839256
16,2,0.012191363610327244,0.26134371757507324,0.6611281633377075,0.059856247156858444,0.004418699070811272,0.001061868155375123
17,2,0.01457572728395462,0.24418458342552185,0.6519017219543457,0.08309639990329742,0.005006976891309023,0.0012346786679700017
18,2,0.007992511615157127,0.10433036088943481,0.597651481628418,0.27245381474494934,0.015924517065286636,0.0016473217401653528
19,3,0.002304102061316371,0.0008317655883729458,0.009292573668062687,0.5596784949302673,0.3964168131351471,0.031476203352212906
20,3,0.0028036641888320446,0.001897004316560924,0.03002091497182846,0.8554673790931702,0.10612159967422485,0.0036894630175083876
21,3,0.0019371150992810726,0.004017407074570656,0.09487032145261765,0.8359128832817078,0.06152743846178055,0.0017348792171105742
22,3,0.0025916199665516615,0.0011968830367550254,0.0194935854524374,0.6737468242645264,0.29068198800086975,0.012289087288081646
23,3,0.004167378414422274,0.012407954782247543,0.244886577129364,0.6685720682144165,0.0670923963189125,0.0028735788073390722
24,3,0.00475100614130497,0.019882619380950928,0.23151636123657227,0.6946238279342651,0.04710116237401962,0.002125002443790436
25,3,0.0019692175555974245,0.0018990283133462071,0.0369567833840847,0.8376660943031311,0.11748431622982025,0.0040244837291538715
26,3,0.0024757366627454758,0.0017617245903238654,0.03141609951853752,0.7189320921897888,0.23868665099143982,0.006727747619152069
27,3,0.0019756662659347057,0.002239630790427327,0.03154751658439636,0.8499598503112793,0.11018820106983185,0.0040892139077186584
28,3,0.002149502746760845,0.0008925675065256655,0.015528404153883457,0.6601238250732422,0.304513156414032,0.016792474314570427
29,3,0.003709459910169244,0.001035677152685821,0.013104138895869255,0.6351650953292847,0.32484564185142517,0.022140054032206535
30,2,0.011714590713381767,0.1351921707391739,0.6082655191421509,0.2296525537967682,0.013430241495370865,0.0017449232982471585
31,3,0.004449212457984686,0.00594836100935936,0.09771503508090973,0.8205689787864685,0.06859586387872696,0.0027225518133491278
32,2,0.00996822863817215,0.09518042951822281,0.4676660895347595,0.4034748077392578,0.021437741816043854,0.0022726913448423147
33,3,0.0018609327962622046,0.0010635120561346412,0.012692329473793507,0.7295922040939331,0.24195487797260284,0.012836236506700516
34,3,0.0032055596821010113,0.00662081828340888,0.10619426518678665,0.8135091066360474,0.0680277943611145,0.002442501485347748
35,3,0.004905759356915951,0.012894623912870884,0.18802472949028015,0.7423911690711975,0.05003352090716362,0.0017501976108178496
36,3,0.002349982736632228,0.001504020532593131,0.03512273356318474,0.7402265071868896,0.21334560215473175,0.007451155688613653
37,3,0.0035978450905531645,0.0006508459337055683,0.006677714176476002,0.5842586755752563,0.36388030648231506,0.040934622287750244
38,3,0.0037705744616687298,0.0010361616732552648,0.008864172734320164,0.7588457465171814,0.21311967074871063,0.014363684691488743
39,2,0.007455219514667988,0.07869832962751389,0.464148610830307,0.42975616455078125,0.018429255113005638,0.001512424903921783
40,3,0.0030667083337903023,0.0016061117639765143,0.03381131961941719,0.7978357076644897,0.15687546133995056,0.00680466927587986
41,3,0.0046694315969944,0.010893317870795727,0.12587353587150574,0.7623957991600037,0.09139906615018845,0.00476892851293087
42,3,0.0035305155906826258,0.011422627605497837,0.15638421475887299,0.7632134556770325,0.06278495490550995,0.0026641925796866417
43,3,0.0028159269131720066,0.00045675956062041223,0.0057985298335552216,0.47796398401260376,0.46263208985328674,0.05033280700445175
44,3,0.0029931128956377506,0.0011310328263789415,0.01854029670357704,0.6512767672538757,0.3086400032043457,0.017418837174773216
45,3,0.004825749900192022,0.014154660515487194,0.09194283932447433,0.8110219836235046,0.07430292665958405,0.003751801559701562
46,3,0.004038637038320303,0.03000500425696373,0.40754252672195435,0.5307615399360657,0.02651537023484707,0.0011368371779099107
47,2,0.006936934776604176,0.06337791681289673,0.5188221335411072,0.3951651453971863,0.01448214240372181,0.001215731375850737
48,3,0.014859452843666077,0.012353622354567051,0.14500489830970764,0.6755361557006836,0.14400652050971985,0.008239401504397392
49,3,0.0022040181793272495,0.002280015731230378,0.030858270823955536,0.629497766494751,0.3233819007873535,0.011777987703680992
50,3,0.004943312145769596,0.0008202792960219085,0.006226792931556702,0.5906014442443848,0.3552270829677582,0.04218108952045441
51,3,0.0031467429362237453,0.0007775836274959147,0.008316022343933582,0.6049417853355408,0.35127079486846924,0.031547125428915024
52,3,0.004152613691985607,0.001246618921868503,0.018854845315217972,0.5802278518676758,0.36891603469848633,0.026602057740092278
53,3,0.0038000380154699087,0.02294188365340233,0.3957248628139496,0.5437746644020081,0.0319133885204792,0.0018451601499691606
54,3,0.0023111647460609674,0.0009946265490725636,0.012472342699766159,0.6928085088729858,0.27636733651161194,0.01504598744213581
55,3,0.002434023655951023,0.0014282764168456197,0.03088197484612465,0.8132438063621521,0.147960364818573,0.004051528871059418
56,3,0.0022491731215268373,0.004718627315014601,0.10159919410943985,0.8276751637458801,0.06180397421121597,0.001953914063051343
57,3,0.003295239759609103,0.0015747915022075176,0.027585694566369057,0.7250568866729736,0.22899797558784485,0.01348946150392294
58,3,0.0015695366309955716,0.0019918589387089014,0.039554413408041,0.8716302514076233,0.08321810513734818,0.0020358788315206766
59,3,0.003214648924767971,0.001391034689731896,0.016734153032302856,0.7789692878723145,0.18950363993644714,0.010187286883592606
60,3,0.0023910386953502893,0.0009541418985463679,0.013816287741065025,0.5754223465919495,0.3891185224056244,0.01829766482114792
61,3,0.004627182614058256,0.010370418429374695,0.09933063387870789,0.822957456111908,0.05969464033842087,0.0030196839943528175
62,3,0.003107176860794425,0.0008547409670427442,0.011194085702300072,0.6465656757354736,0.31930607557296753,0.018972231075167656
63,3,0.00314748240634799,0.0008417638600803912,0.008748002350330353,0.6863623857498169,0.28103408217430115,0.019866229966282845
64,3,0.0050135585479438305,0.0020619232673197985,0.03150586411356926,0.7352508306503296,0.2161661982536316,0.010001707822084427
65,3,0.0020817099139094353,0.0011854321928694844,0.020413633435964584,0.8172426223754883,0.15433728694915771,0.004739291965961456
66,3,0.005449906922876835,0.004450214561074972,0.0629287138581276,0.7852740287780762,0.13668835163116455,0.00520883034914732
67,3,0.0023582144640386105,0.0008353721350431442,0.012151209637522697,0.7079243063926697,0.2635898292064667,0.013141077011823654
68,2,0.013809757307171822,0.23104268312454224,0.6183328628540039,0.12860353291034698,0.0070267473347485065,0.0011843633837997913
69,4,0.0025248131714761257,0.0006566531374119222,0.006378475576639175,0.46482744812965393,0.4830683767795563,0.04254430532455444
70,2,0.012266489677131176,0.17367278039455414,0.6818890571594238,0.12377744913101196,0.007205137517303228,0.0011890478199347854
71,3,0.0041389260441064835,0.001500382786616683,0.0224994495511055,0.6471101641654968,0.3070354759693146,0.01771559752523899
72,2,0.008152551017701626,0.06341405212879181,0.5020555257797241,0.4091644287109375,0.01566598191857338,0.0015475350664928555
73,3,0.00584914768114686,0.0014126254245638847,0.01367461308836937,0.5737733244895935,0.3714407980442047,0.03384944424033165
74,3,0.0031224852427840233,0.00137908267788589,0.023381125181913376,0.597301185131073,0.3560081720352173,0.018807917833328247
75,3,0.002844239817932248,0.0015732916072010994,0.022091519087553024,0.8045506477355957,0.16165530681610107,0.007285056635737419
76,3,0.002021083142608404,0.007344670128077269,0.1634252667427063,0.7653318643569946,0.06043604016304016,0.0014411680167540908
77,3,0.0021341214887797832,0.0009139989269897342,0.01899794489145279,0.6936647295951843,0.27241435647010803,0.01187487319111824
78,3,0.0026164469309151173,0.002836201572790742,0.05595133453607559,0.8088163733482361,0.1246141642332077,0.00516554294154048
79,3,0.002104246523231268,0.0010292294900864363,0.009325706399977207,0.7057117819786072,0.26577088236808777,0.016058141365647316
80,4,0.005042153410613537,0.0007159977685660124,0.005700576584786177,0.40697285532951355,0.49250540137290955,0.08906298130750656
81,3,0.00274821394123137,0.0028388339560478926,0.07046226412057877,0.8206905722618103,0.1005219966173172,0.0027381093241274357
82,2,0.00946730189025402,0.06876233965158463,0.47878170013427734,0.4177074730396271,0.023083670064806938,0.0021975438576191664
83,3,0.003697766922414303,0.002248123986646533,0.03377437964081764,0.8161092400550842,0.1394791603088379,0.004691347945481539
84,3,0.004104976542294025,0.008199316449463367,0.06981775164604187,0.860243558883667,0.05452880263328552,0.0031055971048772335
85,2,0.0140085369348526,0.2791796922683716,0.6152662634849548,0.08486160635948181,0.005581276025623083,0.0011026776628568769
86,3,0.002959857927635312,0.0010881255147978663,0.017465244978666306,0.8077642321586609,0.16444118320941925,0.0062814317643642426
87,3,0.0024366320576518774,0.0014579553389921784,0.023663394153118134,0.8247541785240173,0.14238053560256958,0.005307344254106283
88,3,0.0015666736289858818,0.0014270166866481304,0.03137296810746193,0.8743972778320312,0.08908731490373611,0.0021487553603947163
89,3,0.002113431692123413,0.001391029916703701,0.02434787154197693,0.6706235408782959,0.29221752285957336,0.009306557476520538
90,3,0.0012942816829308867,0.0007382211624644697,0.010861404240131378,0.7168281078338623,0.26066264510154724,0.009615331888198853
