index_text,confidence_0,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5
0,0.0012581179616972804,0.0009189036791212857,0.01618066243827343,0.7926716804504395,0.16924263536930084,0.019728075712919235
1,0.005650442559272051,0.10764604061841965,0.7784196138381958,0.10402271151542664,0.003142098430544138,0.001118971616961062
2,0.0005068188766017556,0.00017144849698524922,0.004055987577885389,0.8397457003593445,0.14420273900032043,0.011317219585180283
3,0.0011933775385841727,0.0003748465096578002,0.006952208932489157,0.9009010791778564,0.08770153671503067,0.0028768808115273714
4,0.002865847432985902,0.12475215643644333,0.8431440591812134,0.028273439034819603,0.0007101290975697339,0.00025434678536839783
5,0.008280334062874317,0.0005289249820634723,0.0026462094392627478,0.36299461126327515,0.5349926948547363,0.0905572772026062
6,0.0004400397010613233,0.0013607466826215386,0.0506715252995491,0.9388722777366638,0.00838667992502451,0.00026876688934862614
7,0.0006621673237532377,0.00020314259745646268,0.0033411842305213213,0.9402518272399902,0.05394967272877693,0.0015919258585199714
8,0.0044920360669493675,0.15456736087799072,0.776543378829956,0.06354530155658722,0.0006256412016227841,0.00022635959612671286
9,0.0008859550580382347,0.0006330913165584207,0.024083811789751053,0.8688013553619385,0.10061566531658173,0.004980076570063829
10,0.0016272853827103972,0.0023778160102665424,0.04799272492527962,0.9131200909614563,0.03378454968333244,0.0010976061457768083
11,0.002003319328650832,0.0038713463582098484,0.04942645877599716,0.9154165387153625,0.025518527254462242,0.003763894084841013
12,0.0013873717980459332,0.00030791532481089234,0.005354574415832758,0.7799826264381409,0.2044447362422943,0.008522722870111465
13,0.0007951787556521595,0.0001831166009651497,0.0027371614705771208,0.6776304244995117,0.30133140087127686,0.017322711646556854
14,0.0006477279821410775,0.00016735818644519895,0.004063231870532036,0.8972240686416626,0.09526675194501877,0.0026308370288461447
15,0.002317809732630849,0.00025386555353179574,0.0022216716315597296,0.5321552753448486,0.44140127301216125,0.021650100126862526
16,0.004226310178637505,0.4399699866771698,0.5515697598457336,0.003731523873284459,0.00024218687030952424,0.000260184402577579
17,0.003984306938946247,0.260932594537735,0.7220960259437561,0.012247741222381592,0.0004376632859930396,0.00030184126808308065
18,0.0025869200471788645,0.13640081882476807,0.8328999280929565,0.02682119980454445,0.0009707113495096564,0.0003204343665856868
19,0.0014592338120564818,0.00019621956744231284,0.0017106913728639483,0.5158456563949585,0.4187113642692566,0.06207681819796562
20,0.0005819242796860635,0.00038168803439475596,0.008897032588720322,0.9600369334220886,0.02909216471016407,0.0010102977976202965
21,0.0007164203561842442,0.0014920998364686966,0.050716131925582886,0.9336597323417664,0.012809986248612404,0.0006056351703591645
22,0.0004620644322130829,0.0002451707550790161,0.008268509991466999,0.8256293535232544,0.16230732202529907,0.0030875899828970432
23,0.003116852603852749,0.021946892142295837,0.8092184066772461,0.15839146077632904,0.006326503120362759,0.0009998570894822478
24,0.0020906676072627306,0.056317299604415894,0.8264001607894897,0.11256144940853119,0.0021761178504675627,0.00045421262620948255
25,0.0007842507329769433,0.0006578814936801791,0.012145566754043102,0.9545068740844727,0.029743066057562828,0.0021623512730002403
26,0.0012237878981977701,0.0004806787765119225,0.010145586915314198,0.5849258303642273,0.39531266689300537,0.00791150238364935
27,0.0007696037064306438,0.0017824009992182255,0.054526399821043015,0.9054810404777527,0.035127680748701096,0.002312833210453391
28,0.0011991080828011036,9.651082655182108e-05,0.0015437786933034658,0.49096009135246277,0.47690829634666443,0.029292292892932892
29,0.0013906484236940742,0.0001713173114694655,0.0030927134212106466,0.5707433223724365,0.4087897837162018,0.015812287107110023
30,0.004008769057691097,0.10716105997562408,0.8093293309211731,0.07688611000776291,0.002043558983132243,0.0005711204721592367
31,0.0020949444733560085,0.0024512140080332756,0.04891123250126839,0.9220424890518188,0.023320384323596954,0.001179740414954722
32,0.005144195631146431,0.1738608479499817,0.7418628334999084,0.07617281377315521,0.0020816486794501543,0.0008777446928434074
33,0.0003374388033989817,0.00013840789324603975,0.002755360212177038,0.951010525226593,0.04396052658557892,0.0017976579256355762
34,0.001079187961295247,0.001309833605773747,0.021228531375527382,0.9523161053657532,0.023053672164678574,0.0010127007262781262
