index_text,grade_BERT
0,3.6889829635620117
1,4.08048677444458
2,4.386861324310303
3,4.271728038787842
4,4.414118766784668
5,4.208506107330322
6,4.152146339416504
7,4.51391077041626
8,3.6696970462799072
9,4.2817277908325195
10,4.385789394378662
11,4.008137226104736
12,4.442647933959961
13,4.157790184020996
14,4.252274513244629
15,4.255950450897217
16,4.032836437225342
17,4.276018142700195
18,4.124889373779297
19,3.6173818111419678
20,4.270473957061768
21,4.320645809173584
22,3.685483932495117
23,4.139194965362549
24,4.135190486907959
25,4.361274242401123
26,4.257400035858154
27,2.98163104057312
28,3.4138669967651367
29,3.7780463695526123
30,4.256300926208496
31,4.303634166717529
32,3.7128965854644775
33,4.01243257522583
34,3.8628458976745605
35,4.379272937774658
36,3.910412073135376
37,2.629284143447876
38,4.614494800567627
39,3.6374707221984863
40,4.513646125793457
41,3.5785040855407715
42,3.6031434535980225
43,3.3343472480773926
44,3.9844629764556885
45,3.9445254802703857
46,4.1539764404296875
47,4.530770301818848
48,4.442573547363281
49,4.436345100402832
50,4.416977882385254
51,4.270055294036865
52,4.444246292114258
53,3.488233804702759
54,4.28333044052124
55,4.606177806854248
56,4.339277744293213
57,3.803190231323242
58,4.455990791320801
59,4.3718085289001465
60,4.501974582672119
61,4.309216022491455
62,3.990543842315674
63,4.349977016448975
64,4.347111701965332
65,4.549464225769043
66,4.039464950561523
67,4.423732280731201
68,3.5937578678131104
69,4.428955554962158
70,2.65567946434021
71,3.7038843631744385
72,4.288112640380859
73,3.5628273487091064
74,3.8266656398773193
75,4.417891979217529
76,4.124362945556641
77,4.130383014678955
78,4.159662246704102
79,4.018594264984131
80,4.4296345710754395
81,3.4986629486083984
82,4.5422821044921875
83,4.3445658683776855
84,3.561769962310791
85,4.219892501831055
86,4.018718719482422
87,4.580502033233643
88,4.510649681091309
89,3.9400510787963867
90,4.583130359649658
91,4.270388603210449
92,4.187139987945557
93,3.842085361480713
94,4.1617560386657715
95,3.7517852783203125
96,4.257721424102783
97,4.190515041351318
98,4.591940402984619
99,4.638059139251709
100,3.580660820007324
101,3.26900315284729
102,4.280540943145752
103,4.169677257537842
104,3.698324203491211
105,3.751829147338867
106,4.208653450012207
107,4.430476665496826
108,3.162662982940674
109,4.482226848602295
110,3.8388726711273193
111,3.907653331756592
112,3.4342522621154785
113,3.9009323120117188
114,3.796950101852417
115,4.296727180480957
116,4.4681806564331055
117,4.424280643463135
118,4.48107385635376
119,4.643319606781006
120,4.107595443725586
121,3.7147483825683594
122,4.448188781738281
123,3.801067352294922
124,4.535470008850098
